time,ADP,ATP,CO2,NADH,acetate,alanine,alpha_ketoglutarate,ethanol,glucose,glutamate,glycerol,host_nucleotides,host_proteins,lactate,mannan_polysaccharide,polysaccharide_lps,pyruvate,viral_capsid,viral_particle_with_spike,viral_rna,viral_spike_protein
5.1000000000000005,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,12.188494663832573,0,0.0,0.0,0.0,0.0
5.2,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,12.066609717194247,0,0.0,0.0,0.0,0.0
5.300000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,11.945943620022303,0,0.0,0.0,0.0,0.0
5.4,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,11.82648418382208,0,0.0,0.0,0.0,0.0
5.5,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,11.70821934198386,0,0.0,0.0,0.0,0.0
5.6000000000000005,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,11.591137148564021,0,0.0,0.0,0.0,0.0
5.7,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,11.47522577707838,0,0.0,0.0,0.0,0.0
5.800000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,11.360473519307597,0,0.0,0.0,0.0,0.0
5.9,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,11.24686878411452,0,0.0,0.0,0.0,0.0
6.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,11.134400096273374,0,0.0,0.0,0.0,0.0
6.1000000000000005,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,11.02305609531064,0,0.0,0.0,0.0,0.0
6.2,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10.912825534357534,0,0.0,0.0,0.0,0.0
6.300000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10.803697279013958,0,0.0,0.0,0.0,0.0
6.4,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10.695660306223818,0,0.0,0.0,0.0,0.0
6.5,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10.58870370316158,0,0.0,0.0,0.0,0.0
6.6000000000000005,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10.482816666129963,0,0.0,0.0,0.0,0.0
6.7,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10.377988499468664,0,0.0,0.0,0.0,0.0
6.800000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10.274208614473977,0,0.0,0.0,0.0,0.0
6.9,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10.171466528329237,0,0.0,0.0,0.0,0.0
7.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10.069751863045944,0,0.0,0.0,0.0,0.0
7.1000000000000005,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,9.969054344415484,0,0.0,0.0,0.0,0.0
7.2,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,9.86936380097133,0,0.0,0.0,0.0,0.0
7.300000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,9.770670162961617,0,0.0,0.0,0.0,0.0
7.4,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,9.672963461332001,0,0.0,0.0,0.0,0.0
7.5,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,9.576233826718681,0,0.0,0.0,0.0,0.0
7.6000000000000005,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,9.480471488451494,0,0.0,0.0,0.0,0.0
7.7,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,9.38566677356698,0,0.0,0.0,0.0,0.0
7.800000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,9.29181010583131,0,0.0,0.0,0.0,0.0
7.9,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,9.198892004772997,0,0.0,0.0,0.0,0.0
8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,9.106903084725268,0,0.0,0.0,0.0,0.0
8.1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,9.015834053878015,0,0.0,0.0,0.0,0.0
8.200000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,8.925675713339235,0,0.0,0.0,0.0,0.0
8.3,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,8.836418956205842,0,0.0,0.0,0.0,0.0
8.4,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,8.748054766643783,0,0.0,0.0,0.0,0.0
8.5,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,8.660574218977345,0,0.0,0.0,0.0,0.0
8.6,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,8.573968476787572,0,0.0,0.0,0.0,0.0
